2025-02-10 12:16:40.358 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs\project_log.log
2025-02-10 12:16:40.385 | INFO     | __main__:<module>:66 - Project root: C:\Users\khalo\DSMM\buzzline-04-Mhamed
2025-02-10 12:16:40.386 | INFO     | __main__:<module>:70 - Data folder: C:\Users\khalo\DSMM\buzzline-04-Mhamed\data
2025-02-10 12:16:40.386 | INFO     | __main__:<module>:74 - Data file: C:\Users\khalo\DSMM\buzzline-04-Mhamed\data\smoker_temps.csv
2025-02-10 12:16:40.387 | INFO     | __main__:main:133 - START producer.
2025-02-10 12:16:40.388 | INFO     | utils.utils_producer:get_zookeeper_address:57 - Zookeeper address: localhost:2181
2025-02-10 12:16:40.428 | INFO     | utils.utils_producer:check_zookeeper_service_is_ready:79 - Zookeeper is ready at localhost:2181.
2025-02-10 12:16:40.428 | INFO     | utils.utils_producer:get_kafka_broker_address:50 - Kafka broker address: localhost:9092
2025-02-10 12:16:40.789 | INFO     | utils.utils_producer:check_kafka_service_is_ready:98 - Kafka is ready. Brokers: {'throttle_time_ms': 0, 'brokers': [{'node_id': 1001, 'host': 'localhost', 'port': 9092, 'rack': None}], 'cluster_id': 'RJA1YrpwQD6eBwYUbqq1Tw', 'controller_id': 1001}
2025-02-10 12:16:40.789 | INFO     | __main__:get_kafka_topic:48 - Kafka topic: smoker_csv
2025-02-10 12:16:40.789 | INFO     | __main__:get_message_interval:55 - Message interval: 5 seconds
2025-02-10 12:16:40.789 | INFO     | utils.utils_producer:get_kafka_broker_address:50 - Kafka broker address: localhost:9092
2025-02-10 12:16:40.792 | INFO     | utils.utils_producer:create_kafka_producer:146 - Connecting to Kafka broker at localhost:9092...
2025-02-10 12:16:40.907 | INFO     | utils.utils_producer:create_kafka_producer:151 - Kafka producer successfully created.
2025-02-10 12:16:40.914 | INFO     | utils.utils_producer:get_kafka_broker_address:50 - Kafka broker address: localhost:9092
2025-02-10 12:16:41.292 | INFO     | utils.utils_producer:create_kafka_topic:176 - Creating 'smoker_csv'.
2025-02-10 12:16:42.265 | INFO     | utils.utils_producer:create_kafka_topic:181 - Topic 'smoker_csv' created successfully.
2025-02-10 12:16:42.265 | INFO     | __main__:main:156 - Kafka topic 'smoker_csv' is ready.
2025-02-10 12:16:42.265 | INFO     | __main__:main:162 - Starting message production to topic 'smoker_csv'...
2025-02-10 12:16:42.265 | INFO     | __main__:generate_messages:92 - Opening data file in read mode: C:\Users\khalo\DSMM\buzzline-04-Mhamed\data\smoker_temps.csv
2025-02-10 12:16:42.321 | INFO     | __main__:generate_messages:94 - Reading data from file: C:\Users\khalo\DSMM\buzzline-04-Mhamed\data\smoker_temps.csv
2025-02-10 12:16:42.404 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:16:42.321693', 'temperature': 70.4}
2025-02-10 12:16:47.407 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:16:47.407322', 'temperature': 70.8}
2025-02-10 12:16:52.414 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:16:52.414369', 'temperature': 71.2}
2025-02-10 12:16:57.420 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:16:57.420920', 'temperature': 71.6}
2025-02-10 12:17:02.427 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:17:02.427275', 'temperature': 72.0}
2025-02-10 12:17:07.434 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:17:07.432966', 'temperature': 72.4}
2025-02-10 12:17:12.440 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:17:12.440012', 'temperature': 72.8}
2025-02-10 12:17:17.449 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:17:17.446542', 'temperature': 73.2}
2025-02-10 12:17:22.456 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:17:22.452823', 'temperature': 73.6}
2025-02-10 12:17:27.460 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:17:27.460178', 'temperature': 74.0}
2025-02-10 12:17:32.466 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:17:32.466093', 'temperature': 74.4}
2025-02-10 12:17:37.474 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:17:37.472313', 'temperature': 74.8}
2025-02-10 12:17:42.478 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:17:42.478746', 'temperature': 75.2}
2025-02-10 12:17:47.481 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:17:47.481792', 'temperature': 75.6}
2025-02-10 12:17:52.485 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:17:52.485107', 'temperature': 76.0}
2025-02-10 12:17:57.488 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:17:57.488478', 'temperature': 76.4}
2025-02-10 12:18:02.496 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:18:02.494630', 'temperature': 76.8}
2025-02-10 12:18:07.497 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:18:07.497509', 'temperature': 77.2}
2025-02-10 12:18:12.499 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:18:12.499987', 'temperature': 77.6}
2025-02-10 12:18:17.503 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:18:17.503510', 'temperature': 78.0}
2025-02-10 12:18:22.509 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:18:22.509954', 'temperature': 78.4}
2025-02-10 12:18:27.513 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:18:27.513783', 'temperature': 78.8}
2025-02-10 12:18:32.521 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:18:32.519481', 'temperature': 79.2}
2025-02-10 12:18:37.525 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:18:37.523592', 'temperature': 79.6}
2025-02-10 12:18:42.528 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:18:42.528036', 'temperature': 80.0}
2025-02-10 12:18:47.534 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:18:47.534183', 'temperature': 80.4}
2025-02-10 12:18:52.541 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:18:52.539925', 'temperature': 80.8}
2025-02-10 12:18:57.546 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:18:57.546259', 'temperature': 81.2}
2025-02-10 12:19:02.554 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:19:02.550755', 'temperature': 81.6}
2025-02-10 12:19:07.557 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:19:07.557294', 'temperature': 82.0}
2025-02-10 12:19:12.568 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:19:12.563668', 'temperature': 82.4}
2025-02-10 12:19:17.572 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:19:17.572370', 'temperature': 82.8}
2025-02-10 12:19:22.581 | INFO     | __main__:main:166 - Sent message to topic 'smoker_csv': {'timestamp': '2025-02-10T17:19:22.579042', 'temperature': 83.2}
